#Device
Key,Value
Model,OTS-815V
SerialNo,18L01700
ApplicationVersion,1.10.2.471
FirmwareVersion,1.1.2

#OutputSettings
Key,Value
NormalizeMode,None
NormalizeWavelength,True

#Configurations
Key,Value
ExposureTime,1999.8720
SamplingQuality,Low
DCCQuality,High

#Spectrum
Wavelength,Intensity
547.00,0.85176936214982812
548.00,0.84822620754999656
549.00,0.843943039853589
550.00,0.83679323725104116
551.00,0.829151164811261
552.00,0.82088029839590892
553.00,0.812511505878868
554.00,0.8042143128841408
555.00,0.79602230274904362
556.00,0.78868167506196507
557.00,0.78162998317534282
558.00,0.77549517220197561
559.00,0.76969079990288847
560.00,0.764860219633539
561.00,0.76038117585484266
562.00,0.75649305709175041
563.00,0.75282843557034207
564.00,0.74930631563966754
565.00,0.74581926561347867
566.00,0.74175320177374349
567.00,0.73742397757848988
568.00,0.732829219996606
569.00,0.7280856261471198
570.00,0.72249084384605822
571.00,0.716476679995074
572.00,0.710533574203588
573.00,0.70464484710952513
574.00,0.69949011171643227
575.00,0.6947451650256613
576.00,0.69108790090561034
577.00,0.688049980635595
578.00,0.68688596288524839
579.00,0.68674488339990947
580.00,0.68847236258098232
581.00,0.69120356073725908
582.00,0.6958036346794122
583.00,0.701330076942455
584.00,0.70743259878354992
585.00,0.71384216035054782
586.00,0.72128864536867221
587.00,0.72912424002176512
588.00,0.73594632303217067
589.00,0.742277091915881
590.00,0.74703475659372875
591.00,0.75109945428844216
592.00,0.75329578510813167
593.00,0.75479847235793951
594.00,0.75507016660032966
595.00,0.75483228477221742
596.00,0.753074092643347
597.00,0.7510078366597277
598.00,0.74920388007166472
599.00,0.74749121187428691
600.00,0.74600811191211824
601.00,0.74479413795343874
602.00,0.74460770800728293
603.00,0.74492321963827246
604.00,0.74656986081194421
605.00,0.74884557030817078
606.00,0.75253814225596627
607.00,0.75672374147026888
608.00,0.76178995163055752
609.00,0.76680362514587008
610.00,0.77168360501180477
611.00,0.77592717610303275
612.00,0.77940459414024221
613.00,0.78149584409117023
614.00,0.78237543212256555
615.00,0.78140001835800521
616.00,0.77920173725586528
617.00,0.7747406578172209
618.00,0.76915326990812738
619.00,0.7617227068521305
620.00,0.75362100698011369
621.00,0.74471433985617863
622.00,0.73552884384046568
623.00,0.72580506424152325
624.00,0.71634605356741277
625.00,0.70795577385299668
626.00,0.70012497487235137
627.00,0.693301456496733
628.00,0.68763223246977834
629.00,0.68347195306550956
630.00,0.680865273229258
631.00,0.67954762087357268
632.00,0.67958845419528124
633.00,0.68032811742672683
634.00,0.68138014507402955
635.00,0.68262913125759783
636.00,0.68453252057905578
637.00,0.68621794661833357
638.00,0.68668717974688009
639.00,0.68653429482680572
640.00,0.68529748864128548
641.00,0.68308447608208456
642.00,0.67972751978454926
643.00,0.67476617533267591
644.00,0.66871118133886465
645.00,0.661455814966097
646.00,0.65357664759327916
647.00,0.64434401371377881
648.00,0.63478864562143977
649.00,0.62499822915913028
650.00,0.61539271768600035
651.00,0.60615581033133492
652.00,0.59805607950406758
653.00,0.5910239452360917
654.00,0.58581709980896424
655.00,0.58156831242457019
656.00,0.578572709865528
657.00,0.57600453929066875
658.00,0.5739918770420771
659.00,0.57167753335962446
660.00,0.568754145538536
661.00,0.56555721112182278
662.00,0.56208512610949779
663.00,0.55740241660154455
664.00,0.5523234865765615
665.00,0.54743775543991524
666.00,0.54206628225570275
667.00,0.53543853340601677
668.00,0.52883736055214881
669.00,0.52234700505510312
670.00,0.516462099741855
671.00,0.5108985531781135
672.00,0.50570861858358218
673.00,0.50078854821592
674.00,0.49639393954172317
675.00,0.49184897947832035
676.00,0.48711525663138722
677.00,0.48229287348994354
678.00,0.47731430860297464
679.00,0.47167142436649123
680.00,0.46573976032442022
681.00,0.45941463430625279
682.00,0.45316712607254628
683.00,0.4469990424984347
684.00,0.44095698065963107
685.00,0.43497862523033437
686.00,0.42909784658388461
687.00,0.4239336285079271
688.00,0.4196796824517407
689.00,0.41563793496889984
690.00,0.41145666840297768
691.00,0.40609901610095245
692.00,0.40032024845746267
693.00,0.39407679554406089
694.00,0.386905024925534
695.00,0.37908348178754692
696.00,0.370344380279171
697.00,0.36086774533094079
698.00,0.35022947923197006
699.00,0.339527190702309
700.00,0.32885302448132575
701.00,0.31849782226801793
702.00,0.30874104614750736
703.00,0.30006948023312363
704.00,0.29150752876400304
705.00,0.28308817369642242
706.00,0.27525163826931753
707.00,0.26811925048657
708.00,0.26202208675599081
709.00,0.25599763431206873
710.00,0.25020413036524408
711.00,0.2453185467435165
712.00,0.24061067812745851
713.00,0.23603141060625305
714.00,0.23204579945523279
715.00,0.22795780569365876
716.00,0.22304354264151149
717.00,0.21888344560555906
718.00,0.21518139338445727
719.00,0.21071006726010122
720.00,0.20577328796456296
721.00,0.20033602070309833
722.00,0.19529487712763183
723.00,0.19039243387536062
724.00,0.1854467982173168
725.00,0.18047873602426939
726.00,0.17555456247686241
727.00,0.17097267117616039
728.00,0.16677398825961762
729.00,0.1629834592577592
730.00,0.1588347137441633
731.00,0.15463079445567488
732.00,0.15055415311013803
733.00,0.14694099917008524
734.00,0.14353019852238233
735.00,0.14008251377221784
736.00,0.13661268624677447
737.00,0.13315450990828415
738.00,0.12982075682100638
739.00,0.1268771321057573
740.00,0.1242521343361005
741.00,0.12126465231672043
742.00,0.11841473822013096
743.00,0.11578079131023961
744.00,0.1125822941553416
745.00,0.10927492577316776
746.00,0.10603297989445021
747.00,0.10296797864071736
748.00,0.0999595164460138
749.00,0.0969843569746357
750.00,0.094338574442780043
751.00,0.091679450101996657
752.00,0.088818029439332175
753.00,0.086377765692020575
754.00,0.083801767285746412
755.00,0.080758658838264691
756.00,0.078631687313819323
757.00,0.076934615728426581
758.00,0.0754379662867524
759.00,0.073421915736312154
760.00,0.071690341247023309
761.00,0.070608884646185713
762.00,0.069270434507665721
763.00,0.068043030107617
764.00,0.066960103729072684
765.00,0.065377187319835786
766.00,0.064123548087887519
767.00,0.063008988425495654
768.00,0.060702011363838307
769.00,0.058945353126344871
770.00,0.057563278267450432
771.00,0.055903875155861149
772.00,0.054148463799207944
773.00,0.052244698375518719
774.00,0.050153874301766807
775.00,0.048673737586971327
776.00,0.047326971621831186
777.00,0.0458216623739365
778.00,0.043703154048801013
779.00,0.042486884946132092
780.00,0.041854083692481309
781.00,0.040863535500081725
782.00,0.03930030679273222
783.00,0.038228962484129582
784.00,0.038118196582448236
785.00,0.0370135092862372
786.00,0.036019854184359108
787.00,0.035254341639489525
788.00,0.034549885179274549
789.00,0.034365416496401055
790.00,0.034079168985807068
791.00,0.033377194508691241
792.00,0.032471950749171308
793.00,0.031727971000126143
794.00,0.0314203527076187
795.00,0.031786863431316488
796.00,0.032076765803996196
797.00,0.0309358148163323
798.00,0.029090012502958857
799.00,0.028301855448586044
800.00,0.028837249296561552
801.00,0.028792636398408667
802.00,0.027929846970817782
803.00,0.027291007322019084

#BasicCharacteristics
Key,Value
x,0.322362
y,0.344190
u,0.198819
v,0.318421
CCT,5948.36

#ColorRenderingIndex
Key,Value
Ra,98
R1,99
R2,98
R3,97
R4,98
R5,99
R6,98
R7,99
R8,97
R9,89
R10,95
R11,96
R12,93
R13,99
R14,98
R15,97

#TM-30-15
Key,Value
Rf,98
Rg,100
Rfh1,97
Rfh2,98
Rfh3,98
Rfh4,99
Rfh5,98
Rfh6,98
Rfh7,98
Rfh8,98
Rfh9,98
Rfh10,98
Rfh11,97
Rfh12,99
Rfh13,98
Rfh14,98
Rfh15,95
Rfh16,98

#Energy
Key,Value
Illuminance,8.1
PPFD,N/A
