#Device
Key,Value
Model,OTS-815V
SerialNo,18L01700
ApplicationVersion,1.10.2.471
FirmwareVersion,1.1.2

#OutputSettings
Key,Value
NormalizeMode,Peek
NormalizeWavelength,True

#Configurations
Key,Value
ExposureTime,1999.8720
SamplingQuality,Low
DCCQuality,High

#Spectrum
Wavelength,Intensity
548.00,0.85231396638658441
549.00,0.84801015731356788
550.00,0.84082589849107736
551.00,0.83314699749204335
552.00,0.82483627224307521
553.00,0.81642714896843838
554.00,0.80808997026744411
555.00,0.79985848132171722
556.00,0.79248247779335135
557.00,0.78539680250045618
558.00,0.77923242673936632
559.00,0.7734000820975887
560.00,0.76854622236928594
561.00,0.76404559325094457
562.00,0.76013873692505352
563.00,0.75645645491535352
564.00,0.75291736123788622
565.00,0.74941350647325455
566.00,0.74532784752051418
567.00,0.740977759993873
568.00,0.73636085942614393
569.00,0.73159440532133546
570.00,0.725972660730514
571.00,0.719929513512584
572.00,0.71395776679607148
573.00,0.70804066083797357
574.00,0.70286108382248591
575.00,0.69809327035680069
576.00,0.694418381205135
577.00,0.691365820635966
578.00,0.6901961932689834
579.00,0.69005443389553478
580.00,0.69179023811799956
581.00,0.69453459842288523
582.00,0.69915684097140607
583.00,0.70470991618093692
584.00,0.7108418472024598
585.00,0.7172822976310621
586.00,0.72476466863651312
587.00,0.73263802446816673
588.00,0.73949298435724153
589.00,0.74585426238605534
590.00,0.75063485512914718
591.00,0.75471914135316054
592.00,0.7569260566969267
593.00,0.75843598567427073
594.00,0.75870898926142083
595.00,0.75846996103682118
596.00,0.756703295855188
597.00,0.75462708220216357
598.00,0.75281443201395226
599.00,0.75109351015205
600.00,0.74960326285710377
601.00,0.74838343853358924
602.00,0.74819611014707277
603.00,0.74851314228691479
604.00,0.75016771892868273
605.00,0.75245439548949666
606.00,0.75616476262385313
607.00,0.76037053301421986
608.00,0.765461158177448
609.00,0.77049899351189988
610.00,0.77540249090257218
611.00,0.77966651254705166
612.00,0.7831606889043693
613.00,0.78526201697524978
614.00,0.786145843903906
615.00,0.78516572944016927
616.00,0.782956854415181
617.00,0.77847427621036591
618.00,0.77285996164645365
619.00,0.7653935893340077
620.00,0.757252845873207
621.00,0.74830325587455271
622.00,0.73907349325616645
623.00,0.72930285296649433
624.00,0.71979825757202953
625.00,0.71136754354924281
626.00,0.70349900650126873
627.00,0.69664260432969094
628.00,0.69094605926454322
629.00,0.68676573070505387
630.00,0.684146488796987
631.00,0.68282248643111265
632.00,0.682863516536144
633.00,0.68360674434138313
634.00,0.68466384190432072
635.00,0.6859188471831057
636.00,0.68783140928942832
637.00,0.68952495770823652
638.00,0.68999645215793859
639.00,0.68984283045718287
640.00,0.68860006387410722
641.00,0.68637638639844423
642.00,0.68300325230818448
643.00,0.67801799822059849
644.00,0.67193382409183788
645.00,0.664643492767812
646.00,0.65672635423144554
647.00,0.64744922658319581
648.00,0.63784780940629826
649.00,0.6280102111179009
650.00,0.61835840890999427
651.00,0.60907698719191294
652.00,0.60093822226505245
653.00,0.593872198842582
654.00,0.58864026066517638
655.00,0.58437099758925015
656.00,0.58136095866792314
657.00,0.57878041160449545
658.00,0.57675804996461089
659.00,0.57443255303228857
660.00,0.571495076865082
661.00,0.56828273583065814
662.00,0.56479391819905744
663.00,0.5600886418486748
664.00,0.5549852355213738
665.00,0.55007595914355334
666.00,0.5446785998374799
667.00,0.53801891064135587
668.00,0.53138592551568453
669.00,0.524864291796156
670.00,0.5189510260367407
671.00,0.51336066771402955
672.00,0.5081457218656471
673.00,0.503201940769711
674.00,0.49878615366424034
675.00,0.49421929059843589
676.00,0.48946275506636616
677.00,0.48461713196944312
678.00,0.47961457445830263
679.00,0.47394449611994383
680.00,0.46798424629275109
681.00,0.46162863832349182
682.00,0.45535102219313983
683.00,0.449153213484494
684.00,0.44308203383318595
685.00,0.43707486760434455
686.00,0.43116574839889749
687.00,0.42597664300174409
688.00,0.42170219639343276
689.00,0.41764097098260389
690.00,0.41343955412045086
691.00,0.40805608230194979
692.00,0.40224946570933656
693.00,0.39597592444262714
694.00,0.38876959173622921
695.00,0.38091035513652943
696.00,0.37212913828309957
697.00,0.36260683367988111
698.00,0.35191729981075082
699.00,0.341163434975006
700.00,0.33043782797454124
701.00,0.32003272212824579
702.00,0.31022892630067095
703.00,0.30151557050774069
704.00,0.29291235741234056
705.00,0.28445242791688968
706.00,0.27657812677746041
707.00,0.26941136670000493
708.00,0.26328481961072275
709.00,0.25723133421722416
710.00,0.25140991030430715
711.00,0.24650078215230703
712.00,0.24177022544742849
713.00,0.23716888958984264
714.00,0.23316407104219067
715.00,0.2290563764832656
716.00,0.224118430689371
717.00,0.21993828537706442
718.00,0.21621839228221268
719.00,0.21172551801101391
720.00,0.20676494746379071
721.00,0.20130147700664886
722.00,0.19623603922874711
723.00,0.19130997019652835
724.00,0.18634050060635207
725.00,0.18134849640355585
726.00,0.17640059235389352
727.00,0.17179662007233287
728.00,0.16757770292694721
729.00,0.1637689066653828
730.00,0.15960016758051668
731.00,0.15537598882814122
732.00,0.15127970139464408
733.00,0.14764913499808505
734.00,0.14422189707178432
735.00,0.14075759729171644
736.00,0.13727104802624393
737.00,0.13379620609694742
738.00,0.13044638703750303
739.00,0.12748857645080325
740.00,0.12485092833182521
741.00,0.1218490490845416
742.00,0.11898540072528947
743.00,0.11633876033851641
744.00,0.11312484903478359
745.00,0.10980154183321257
746.00,0.10654397241823135
747.00,0.10346420035707994
748.00,0.10044123982713105
749.00,0.09745174251248527
750.00,0.094793209465698552
751.00,0.0921212703133415
752.00,0.089246059935746122
753.00,0.0867940361065037
754.00,0.08420562348789494
755.00,0.081147849738473526
756.00,0.079010627945212075
757.00,0.077305377858250118
758.00,0.075801515786352955
759.00,0.0737757495157673
760.00,0.0720358302490396
761.00,0.0709491619090019
762.00,0.069604261531934247
763.00,0.068370942043271529
764.00,0.067282796842396742
765.00,0.065692252066479037
766.00,0.064432571315413967
767.00,0.0633126403840513
768.00,0.060994545573631105
769.00,0.05922942167548105
770.00,0.057840686342450126
771.00,0.056173286260627571
772.00,0.054409415252266918
773.00,0.052496475231207082
774.00,0.050395575089883619
775.00,0.04890830532274737
776.00,0.047555049043554419
777.00,0.046042485432230371
778.00,0.043913767624000191
779.00,0.042691637095773033
780.00,0.042055786255946546
781.00,0.041060464428765923
782.00,0.0394897022334091
783.00,0.038413194918611247
784.00,0.038301895215581437
785.00,0.03719188422715651
786.00,0.036193440517726487
787.00,0.035424238826445319
788.00,0.034716387460373137
789.00,0.0345310297888292
790.00,0.034243402798586425
791.00,0.033538045376748586
792.00,0.03262843908027295
793.00,0.031880873955338271
794.00,0.031571773193434925
795.00,0.031940050200037158
796.00,0.032231349665821418
797.00,0.03108490022451341
798.00,0.029230202648708879
799.00,0.028438247319848724
800.00,0.028976221329712219
801.00,0.028931393433759191
802.00,0.028064446064483228
803.00,0.027422527729366784

#BasicCharacteristics
Key,Value
x,0.322362
y,0.344190
u,0.198819
v,0.318421
CCT,5948.36

#ColorRenderingIndex
Key,Value
Ra,98
R1,99
R2,98
R3,97
R4,98
R5,99
R6,98
R7,99
R8,97
R9,89
R10,95
R11,96
R12,93
R13,99
R14,98
R15,97

#TM-30-15
Key,Value
Rf,98
Rg,100
Rfh1,97
Rfh2,98
Rfh3,98
Rfh4,99
Rfh5,98
Rfh6,98
Rfh7,98
Rfh8,98
Rfh9,98
Rfh10,98
Rfh11,97
Rfh12,99
Rfh13,98
Rfh14,98
Rfh15,95
Rfh16,98

#Energy
Key,Value
Illuminance,8.1
PPFD,N/A
